country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Taiwan,1970,TWN,14957875,58767409152,,,,,,,,,,-2.296,-0.744,2117.956,31.68,,,-3.703,-1.4,2434.483,36.415,,29.421,,,,8.851,8.756,7198.76,1.832,10.355,9.309,,,6632.384,99.206,,92.132,-5.129,-0.304,5.62,,,375.739,2.8,0.301,739.123,11.056,,5.219,,-6.127,-0.553,8.472,191.538,2.865,566.375,,7.868,-6.127,-0.553,8.472,,,566.375,,7.868,,,,0,0,0,0,0,,0,20.091,10.357,61.906,,,4138.689,248,0.721,67.644,1.012,,57.492,,,,,,,,,,,,,107.678,-6.127,-0.553,8.472,,,566.375,,7.868,,,,,,,,,,,,,,,,
Taiwan,1971,TWN,15292070,66433138688,,,,,,,,,,-11.197,-3.547,1839.71,28.133,,,-8.428,-3.069,2180.577,33.346,,20.805,,,,25.579,27.543,8842.566,2.035,27.09,26.875,,,8244.867,126.081,,93.241,101.015,5.677,11.298,,,738.786,18.845,2.083,859.216,13.139,,8.355,,7.888,0.668,9.14,202.131,3.091,597.699,,6.759,7.888,0.668,9.14,202.131,3.091,597.699,,6.759,,,,0,0,0,0,0,,0,39.971,24.745,86.651,,,5666.371,24.138,0.244,82.137,1.256,,64.081,0,0,,,,0,,0,,,0,,135.221,7.888,0.668,9.14,202.131,3.091,597.699,,6.759,,,0,0,0,0,,0,,,0,0,0,0,,0
Taiwan,1972,TWN,15617412,75263614976,,,,,,,,,,-4.754,-1.337,1715.747,26.796,,,-4.468,-1.49,2039.758,31.856,,18.547,,,,6.84,9.249,9250.6,1.92,6.058,7.638,,,8562.163,133.719,,92.558,16.414,1.854,13.152,,,842.135,15.857,2.083,974.724,15.223,,9.104,,17.632,1.612,10.752,232.817,3.636,688.438,,7.442,17.632,1.612,10.752,232.817,3.636,688.438,,7.442,,,,0,0,0,0,0,,0,8.218,7.121,93.771,,,6004.281,14.815,0.186,92.341,1.442,,64.907,0,0,,,0,0,,0,,,0,,144.47,17.632,1.612,10.752,232.817,3.636,688.438,,7.442,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1973,TWN,15933851,84935180288,,,,,,,,,,-10.503,-2.814,1505.038,23.981,,,-14.976,-4.771,1699.847,27.085,,14.204,,,,16.864,24.364,10595.958,1.988,18.744,25.065,,,9965.174,158.784,,94.047,15.401,2.026,15.178,,,952.535,15.032,2.288,1098.974,17.511,,8.99,,-6.518,-0.701,10.051,213.319,3.399,630.783,,5.953,-6.518,-0.701,10.051,213.319,3.399,630.783,,5.953,,,,0,0,0,0,0,,0,27.571,25.854,119.625,,,7507.6,16.129,0.233,105.105,1.675,,70.853,0,0,,,0,0,,0,,,0,,168.834,-6.518,-0.701,10.051,213.319,3.399,630.783,,5.953,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1974,TWN,16243908,85927157760,,,,,,,,,,1.794,0.43,1502.802,24.411,,,-11.812,-3.199,1470.44,23.886,,15.098,,,,-4.235,-7.151,9953.482,1.882,-6.936,-11.013,,,9097,147.771,,91.395,5.263,0.799,15.976,,,983.53,9.147,1.602,1176.604,19.113,,9.881,,38.423,3.862,13.913,289.647,4.705,856.483,,8.605,38.423,3.862,13.913,289.647,4.705,856.483,,8.605,,,,0,0,0,0,0,,0,-10.234,-12.242,107.383,,,6610.668,25,0.419,128.873,2.093,,66.416,0,0,,,0,0,,0,,,0,,161.683,38.423,3.862,13.913,289.647,4.705,856.483,,8.605,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1975,TWN,16551776,90166452224,,,,,,,,,,-8.814,-2.152,1344.86,22.26,,,7.055,1.685,1544.903,25.571,,12.497,,,,10.166,16.437,10761.406,1.975,10.011,14.793,,,9821.524,162.564,,91.266,-0.714,-0.114,15.862,,,958.341,-0.756,-0.145,1145.987,18.968,,8.905,,11.817,1.644,15.557,317.851,5.261,939.882,,8.734,11.817,1.644,15.557,317.851,5.261,939.882,,8.734,,,,0,0,0,0,0,,0,15.886,17.059,124.442,,,7518.324,2.222,0.047,129.286,2.14,,69.864,0,0,,,0,0,,0,,,0,,178.12,11.817,1.644,15.557,317.851,5.261,939.882,,8.734,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1976,TWN,16860826,1.02637E+11,,,,,,,,,,5.904,1.314,1398.153,23.574,,,3.025,0.773,1562.455,26.344,,10.869,,,,21.763,38.764,12863.22,2.113,25.626,41.659,,,12112.258,204.223,,94.162,24.491,3.885,19.747,,,1171.179,16.571,3.143,1311.407,22.111,,9.105,,-18.609,-2.895,12.662,253.961,4.282,750.961,,5.838,-18.609,-2.895,12.662,253.961,4.282,750.961,,5.838,,,,0,0,0,0,0,,0,29.299,36.46,160.902,,,9542.927,15.217,0.326,146.23,2.466,,74.188,0,0,,,0,0,,0,,,0,,216.885,-18.609,-2.895,12.662,253.961,4.282,750.961,,5.838,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1977,TWN,17171488,1.13116E+11,,,,,,,,,,14.504,3.419,1571.98,26.993,,,-8.653,-2.279,1401.439,24.065,,11.342,,,,9.738,21.119,13860.417,2.104,10.579,21.604,,,13151.283,225.827,,94.884,5.539,1.094,20.841,,,1213.689,2.723,0.602,1322.749,22.714,,8.757,,-6.049,-0.766,11.896,234.284,4.023,692.774,,4.998,-3.737,-0.485,12.177,240.049,4.122,709.134,,5.116,,,,0.281,0.281,5.765,0.099,16.359,,0.118,10.622,17.091,177.993,,,10365.615,2.83,0.07,147.648,2.535,,74.786,0,0,,,0,0,,0,,,0,,238.004,-6.049,-0.766,11.896,234.284,4.023,692.774,,4.998,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1978,TWN,17482888,1.285E+11,,,,,,,,,,10.34,2.791,1703.633,29.784,,,-2.436,-0.586,1342.95,23.479,,10.593,,,,18.135,43.162,16082.369,2.188,14.648,33.079,,,14809.091,258.906,,92.083,-1.497,-0.312,20.529,,,1174.23,-2.386,-0.542,1268.19,22.172,,7.301,,23.44,2.788,14.684,284.049,4.966,839.93,,5.223,85.25,10.084,22.261,436.77,7.636,1273.278,,7.917,,,2596.97,7.295,7.576,152.721,2.67,433.347,,2.695,17.191,30.599,208.592,,,11931.229,-2.752,-0.07,141.027,2.466,,74.188,0,0,,,0,0,,0,,,0,,281.166,23.44,2.788,14.684,284.049,4.966,839.93,,5.223,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1979,TWN,17793468,1.39008E+11,,,,,,,,,,26.24,7.815,2113.123,37.6,,,-5.687,-1.335,1244.475,22.144,,12.598,,,,6.154,17.304,16774.137,2.147,3.129,8.101,,,15005.891,267.007,,89.459,-3.467,-0.712,19.817,,,1113.733,-6.518,-1.445,1164.834,20.726,,6.64,,-8.035,-1.18,13.505,256.667,4.567,758.962,,4.525,42.693,9.203,31.463,612.36,10.896,1768.244,,10.541,,,137.041,10.382,17.959,355.692,6.329,1009.282,,6.017,0.478,0.998,209.59,,,11779.035,-100,-2.466,0,0,,70.221,0,0,,,0,0,,0,,,0,,298.47,-8.035,-1.18,13.505,256.667,4.567,758.962,,4.525,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1980,TWN,18100280,1.49135E+11,,,,,,,,,,18.311,6.885,2457.683,44.485,,,-7.549,-1.672,1131.023,20.472,,14.137,,,,5.428,16.199,17384.787,2.11,5.897,15.746,,,15621.45,282.753,,89.857,3.444,0.682,20.5,,,1132.558,-36.284,-7.52,729.605,13.206,,6.515,,-35.932,-4.852,8.652,161.655,2.926,478.012,,2.75,2.102,0.454,31.917,614.631,11.125,1763.339,,10.143,,,29.547,5.306,23.265,452.976,8.199,1285.327,,7.393,3.902,8.178,217.768,,,12031.208,,4.212,232.728,4.212,,69.205,0,0,,,0,0,,0,,,0,,314.67,-35.932,-4.852,8.652,161.655,2.926,478.012,,2.75,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1981,TWN,18400564,1.58331E+11,,,,,,,,,,-7.712,-3.431,2231.122,41.054,,,-4.962,-1.016,1057.359,19.456,,13.932,,,,-6.356,-19.999,16014.188,1.861,-11.501,-32.52,,,13599.178,250.233,,84.92,-14.787,-3.031,17.468,,,949.339,23.256,3.071,884.605,16.277,,5.928,,63.739,5.515,14.167,260.372,4.791,769.919,,4.808,38.957,12.521,44.438,840.137,15.459,2415.01,,15.08,,,30.113,7.006,30.271,579.765,10.668,1645.091,,10.273,-11.966,-26.058,191.71,,,10418.718,-3.138,-0.132,221.747,4.08,,65.059,0,0,,,0,0,,0,,,0,,294.67,63.739,5.515,14.167,260.372,4.791,769.919,,4.808,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1982,TWN,18692876,1.63935E+11,,,,,,,,,,17.294,7.1,2576.044,48.154,,,-2.544,-0.495,1014.346,18.961,,14.636,,,,11.655,34.344,17601.027,2.007,10.987,27.493,,,14857.299,277.726,,84.412,-23.523,-4.109,13.359,,,714.672,-11.321,-1.843,772.194,14.435,,4.06,,-0.204,-0.029,14.138,255.778,4.781,756.332,,4.297,15.62,6.851,51.288,956.178,17.874,2743.728,,15.588,,,22.649,6.856,37.127,699.957,13.084,1986.138,,11.284,12.781,24.502,216.213,,,11566.583,-20.131,-0.821,174.337,3.259,,65.715,0.024,0.008,,,0.024,0.443,,1.257,,,0.007,,329.014,-0.031,-0.005,14.162,256.221,4.79,757.59,,4.304,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1983,TWN,18976102,1.77801E+11,,,,,,,,,,34.984,16.846,3425.353,65,,,-6.189,-1.173,937.368,17.788,,17.86,,,,10.614,34.923,19178.699,2.047,6.413,17.81,,,15574.104,295.536,,81.205,3.713,0.496,13.855,,,730.143,0,0,760.669,14.435,,3.807,,4.32,0.611,14.749,262.844,4.988,777.226,,4.053,33.694,17.113,68.401,1259.268,23.896,3604.594,,18.795,,,44.477,16.513,53.64,996.185,18.904,2826.688,,14.739,0.216,0.468,216.681,,,11418.609,0,0,171.735,3.259,,59.538,0.013,0.005,,-45.123,-0.011,0.24,,0.68,,,0.004,,363.937,4.234,0.6,14.762,263.083,4.992,777.906,,4.056,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1984,TWN,19249256,1.96634E+11,,,,,,,,,,16.012,10.408,3917.435,75.408,,,-10.075,-1.792,830.964,15.995,,19.862,,,,4.318,15.714,19722.865,1.931,0.462,1.366,,,15424.062,296.902,,78.204,0.624,0.087,13.942,,,724.276,10.638,1.536,829.648,15.97,,3.672,,-12.079,-1.781,12.967,227.817,4.385,673.651,,3.416,21.266,14.348,82.749,1505.396,28.978,4298.802,,21.796,,,30.075,16.132,69.771,1277.397,24.589,3624.634,,18.378,-4.213,-9.128,207.552,,,10782.353,0.363,0.012,169.913,3.271,,54.669,0.01,0.004,,-22.863,-0.003,0.182,,0.517,,,0.003,,379.65,-12.088,-1.784,12.977,227.999,4.389,674.168,,3.418,,0,0,0,0,0,,0,,0,0,0,0,0,,0
Taiwan,1985,TWN,19511876,2.06396E+11,,,,,,,,,,5.932,4.473,4093.971,79.881,751.369,14.661,-7.605,-1.216,757.436,14.779,26.389,20.104,,55.557,16.693,4.66,17.692,20364.154,1.925,0.396,1.175,1019.939,19.901,15276.679,298.077,35.821,75.017,-10.349,-1.443,12.499,0,0,640.58,-3.846,-0.614,787.002,15.356,0,3.146,,36.846,4.778,17.745,307.563,6.001,909.46,10.802,4.466,19.853,16.517,99.266,1779.984,34.731,5087.477,62.514,24.983,,,16.828,11.741,81.513,1472.269,28.727,4177.586,51.707,20.514,-0.894,-1.856,205.697,268.57,5.24,10542.127,-33.542,-1.097,111.401,2.174,9.432,51.768,0.008,0.003,,-15.691,-0.002,0.151,,0.43,0.005,,0.002,2847.331,397.343,36.804,4.776,17.754,307.714,6.004,909.89,10.807,4.468,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1986,TWN,19761802,2.30399E+11,,,,,,,,,,21.74,17.366,4920.985,97.248,1036.452,20.482,-7.15,-1.057,694.386,13.722,32.859,22.489,,62.334,16.805,8.829,35.082,21881.869,1.877,13.34,39.765,1415.344,27.97,17095.672,337.841,44.871,78.127,-8.884,-1.11,11.388,0,0,576.288,-20,-3.071,621.639,12.285,0,2.634,,2.146,0.381,18.126,310.19,6.13,917.23,9.834,4.192,-4.767,-4.682,94.584,1673.696,33.075,4786.197,53.061,21.873,,,-6.217,-5.068,76.445,1363.276,26.941,3868.317,43.22,17.678,11.429,23.509,229.205,378.892,7.488,11598.398,0,0,109.993,2.174,12.012,53.005,0.013,0.005,,53.325,0.004,0.229,,0.651,0.007,,0.003,3154.259,432.425,2.171,0.385,18.139,310.42,6.134,917.88,9.841,4.195,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1987,TWN,19995934,2.67741E+11,,,,,,,,,,8.193,7.968,5261.832,105.215,1133.314,22.662,-13.089,-1.796,596.434,11.926,32.758,22.477,,69.179,17.45,8.248,35.668,23409.428,1.748,5.906,19.952,1446.777,28.93,17893.301,357.793,41.819,76.436,1.141,0.13,11.518,0,0,576.038,7.5,0.921,660.437,13.206,0,2.461,,-10.13,-1.836,16.29,275.504,5.509,814.661,7.963,3.48,16.825,15.716,110.3,1932.398,38.64,5516.125,55.855,23.564,,,22.967,17.557,94.002,1656.753,33.128,4701.062,47.888,20.082,5.172,11.854,241.06,313.463,6.268,12055.432,31.179,0.678,142.598,2.851,9.061,51.498,0.008,0.003,,-37.618,-0.005,0.141,,0.401,0.004,,0.002,3459.656,468.093,-10.15,-1.841,16.298,275.645,5.512,815.062,7.967,3.482,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1988,TWN,20211368,2.80143E+11,,,,,,,,,,15.89,16.719,6032.938,121.934,1177.223,23.793,-18.259,-2.178,482.331,9.749,31.2,23.584,,76.261,16.889,10.452,48.927,25580.686,1.846,16.329,58.425,1952.042,39.453,20593.254,416.218,51.735,80.503,14.064,1.62,13.138,0,0,650.046,-44.186,-5.835,364.687,7.371,0,2.541,,-15.159,-2.469,13.821,231.249,4.674,683.802,6.129,2.673,-8.571,-9.497,100.803,1747.938,35.328,4987.429,46.325,19.497,,,-7.477,-7.029,86.973,1516.535,30.651,4303.191,40.192,16.822,16.629,40.086,281.146,774.82,15.66,13910.271,-23.597,-0.673,107.787,2.179,20.535,54.378,0.009,0.003,,9.803,0.001,0.154,,0.436,0.004,,0.002,3773.185,517.021,-15.146,-2.469,13.829,231.403,4.677,684.238,6.133,2.675,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1989,TWN,20404386,3.03193E+11,,,,,,,,,,4.306,5.251,6233.203,127.185,1299.996,26.526,-35.992,-3.509,305.81,6.24,31.556,23.178,,84.058,17.266,6.134,31.713,26892.926,1.81,8.956,37.278,2396.735,48.904,22225.404,453.496,58.179,82.644,0.742,0.097,13.236,6.384,0.13,648.673,108.333,7.985,752.577,15.356,0.155,2.412,,4.056,0.561,14.381,238.353,4.863,704.808,5.786,2.621,-5.642,-5.565,95.238,1633.719,33.335,4667.521,39.657,17.356,,,-7.749,-6.739,80.234,1385.787,28.276,3932.192,33.639,14.622,11.357,31.93,313.075,1090.355,22.248,15343.529,-0.273,-0.006,106.476,2.173,26.468,57.054,0.623,0.195,,6195.75,0.614,9.578,,30.52,0.233,,0.113,4119.595,548.734,8.166,1.175,15.004,247.932,5.059,735.329,6.018,2.734,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1990,TWN,20586176,3.19545E+11,,,0,0,,,,0,,-1.199,-1.525,6104.102,125.66,1232.099,25.364,-39.821,-2.485,182.408,3.755,28.122,21.496,,90.194,17.642,6.533,35.846,28396.725,1.829,4.032,18.283,2376.739,48.928,22917.258,471.779,54.248,80.704,60.496,8.007,21.243,58.453,1.203,1031.901,60.003,9.214,1193.513,24.57,1.334,3.634,,31.207,4.488,18.869,309.974,6.381,916.59,7.075,3.228,18.37,17.563,112.801,1916.76,39.459,5479.467,43.749,19.296,,,16.232,13.024,93.258,1596.506,32.866,4530.109,36.439,15.953,3.769,11.8,324.876,1086.186,22.36,15781.254,12.3,0.267,118.517,2.44,24.792,55.574,0.675,0.212,,8.281,0.052,10.28,,32.768,0.235,,0.115,4381.267,584.58,30.321,4.54,19.544,320.254,6.593,949.358,7.31,3.343,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1991,TWN,20770622,3.45042E+11,,0,0,0,,,,0,,9.534,11.981,6626.698,137.641,1428.181,29.664,-14.718,-0.553,154.181,3.202,29.91,22.268,,99.178,18.191,5.738,33.542,29759.426,1.791,7.214,34.036,2798.73,58.131,24352.406,505.815,58.613,81.831,45.228,9.608,30.851,138.195,2.87,1485.3,-58.992,-14.494,485.093,10.076,2.894,4.991,,-39.609,-7.474,11.395,185.534,3.854,548.621,3.886,1.844,-0.182,-0.494,112.307,1896.282,39.387,5407.017,39.714,18.169,,,7.376,6.879,100.136,1699.038,35.29,4821.046,35.583,16.2,3.832,12.448,337.323,1232.354,25.597,16240.407,-22.191,-0.541,91.399,1.898,25.809,54.572,0.776,0.243,,14.93,0.101,11.71,,37.35,0.245,,0.126,4774.896,618.122,-37.858,-7.373,12.171,197.244,4.097,585.971,4.131,1.969,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1992,TWN,20952226,3.72335E+11,,0,0,0,,,,0,,15.535,21.382,7589.796,159.023,1797.467,37.661,-20.556,-0.658,121.426,2.544,35.687,24.213,,105.53,18.158,6.251,38.637,31345.549,1.764,6.858,34.69,3009.56,63.057,25796.988,540.504,59.753,82.299,-0.834,-0.257,30.593,144.189,3.021,1460.146,-9.526,-0.96,435.081,9.116,2.863,4.658,,70.124,7.991,19.386,312.902,6.556,925.248,6.212,2.952,3.238,3.948,116.255,1940.707,40.662,5548.563,38.531,17.701,,,-4.096,-4.102,96.034,1615.318,33.845,4583.488,32.071,14.622,4.021,13.565,350.888,1067.904,22.375,16747.045,-6.875,-0.131,84.377,1.768,21.203,53.427,0.834,0.262,,7.564,0.059,12.487,,39.828,0.248,,0.127,5036.686,656.759,66.41,8.05,20.22,325.389,6.818,965.075,6.46,3.079,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1993,TWN,21125720,3.96246E+11,,0,0,0,,,,0,,12.445,19.791,8464.279,178.814,2127.5,44.945,-6.946,-0.177,112.064,2.367,39.013,25.739,,115.206,18.491,5.781,37.969,32885.426,1.753,8.113,43.851,3497.382,73.885,27660.865,584.356,64.133,84.113,4.655,1.424,32.017,123.446,2.608,1515.562,-5.686,-0.518,406.97,8.598,2.264,4.609,,-37.327,-7.236,12.15,194.494,4.109,575.117,3.567,1.749,-4.836,-5.882,110.373,1831.687,38.696,5224.559,33.588,15.887,,,1.506,1.446,97.48,1626.177,34.354,4614.301,29.82,14.031,6.451,22.637,373.524,1246.436,26.332,17681.025,-37.043,-0.655,52.685,1.113,22.856,53.766,0.742,0.233,,-11.048,-0.092,11.016,,35.141,0.202,,0.107,5453.355,694.728,-36.319,-7.328,12.892,205.51,4.342,610.259,3.769,1.856,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1994,TWN,21293440,4.24444E+11,,0,0,0,,,,0,,4.073,7.282,8739.604,186.096,2275.799,48.46,-13.074,-0.31,96.646,2.058,38.881,25.241,,124.635,18.807,6.123,42.537,34624.047,1.737,6.533,38.177,3783.994,80.574,29235.869,622.532,64.648,84.438,21.448,6.867,38.885,252.796,5.383,1826.127,10.85,0.933,447.571,9.53,4.319,5.274,,23.187,2.817,14.967,237.704,5.062,702.887,4.061,2.03,3.859,4.36,114.733,1887.39,40.189,5388.177,32.245,15.562,,,1.503,1.465,98.946,1637.619,34.871,4646.769,27.978,13.421,6.433,24.027,397.552,1255.399,26.732,18670.141,8.481,0.094,56.704,1.207,21.448,53.922,0.82,0.257,,10.417,0.078,12.068,,38.522,0.206,,0.111,5853.206,737.265,22.502,2.895,15.787,249.771,5.318,741.409,4.267,2.141,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1995,TWN,21455818,4.50425E+11,,0,0,0,,,,0,,3.093,5.756,8941.711,191.852,2355.757,50.545,-6.866,-0.141,89.329,1.917,37.97,24.483,,133.117,18.791,6.286,46.345,36522.035,1.74,7.282,45.334,4120.945,88.418,31127.5,667.866,66.422,85.229,11.758,4.572,43.456,272.388,5.844,2025.389,3.263,0.311,458.675,9.841,4.39,5.546,,-4.387,-0.657,14.31,225.555,4.839,666.963,3.636,1.826,0.871,1.011,115.744,1889.414,40.539,5394.534,30.454,14.771,,,1.276,1.263,100.209,1645.97,35.316,4670.465,26.53,12.788,8.805,35.006,432.558,1492.8,32.029,20160.4,-15.78,-0.191,47.394,1.017,24.061,55.201,1.225,0.384,,49.372,0.405,17.889,,57.106,0.288,,0.156,6204.226,783.61,-1.79,-0.252,15.535,243.444,5.223,724.069,3.924,1.983,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1996,TWN,21612430,4.76536E+11,,0,0,0,,,,0,,12.784,24.526,10011.722,216.378,2779.334,60.068,-39.298,-0.753,53.832,1.163,42.313,26.513,,141.962,19.279,4.148,32.505,37761.367,1.713,3.818,25.501,4369.708,94.44,32081.852,693.367,66.525,84.959,2.039,0.886,44.343,288.212,6.229,2051.716,-4.213,-0.415,436.169,9.427,4.388,5.433,,-1.992,-0.285,14.025,219.46,4.743,648.94,3.341,1.719,6.072,7.004,122.748,1989.625,43.001,5679.521,30.29,15.041,,,7,7.014,107.223,1748.424,37.788,4961.179,26.618,13.138,0.02,0.089,432.647,1302.162,28.143,20018.412,20.466,0.208,56.68,1.225,19.824,53.013,1.5,0.47,,22.419,0.275,21.741,,69.402,0.331,,0.184,6568.557,816.115,-0.198,-0.01,15.525,241.201,5.213,718.341,3.672,1.902,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1997,TWN,21764850,5.03887E+11,,0,0,0,,,,0,,14.376,31.106,11370.782,247.483,3021.447,65.761,-35.465,-0.413,34.497,0.751,43.699,28.642,,150.486,19.146,5.875,47.946,39699.84,1.715,7.296,50.591,4772.267,103.868,34181.594,743.957,69.021,86.1,17.325,7.682,52.025,412.163,8.971,2390.319,2.198,0.207,442.634,9.634,5.961,6.021,,10.593,1.486,15.511,241.007,5.245,712.655,3.486,1.795,-2.233,-2.644,120.104,1931.58,42.041,5518.246,27.936,13.9,,,-4.018,-4.308,102.915,1666.424,36.269,4728.503,24.101,11.911,2.728,11.803,444.449,1338.657,29.136,20420.496,-21.352,-0.262,44.265,0.963,19.361,51.437,1.678,0.526,,11.856,0.178,24.149,,77.087,0.349,,0.194,6914.195,864.061,10.707,1.664,17.189,265.156,5.771,789.742,3.835,1.989,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1998,TWN,21913670,5.23234E+11,,0,0,0,,,,0,,8.494,21.02,12252.782,268.503,3214.317,70.437,-20.133,-0.151,27.365,0.6,43.153,29.311,,163.228,19.552,6.016,51.986,41802.527,1.751,6.345,47.205,5238.118,114.786,36103.582,791.162,70.323,86.367,18.49,9.619,61.644,651.793,14.283,2813.058,-4.301,-0.414,420.719,9.219,8.75,6.729,,18.232,2.828,18.339,283.013,6.202,836.867,3.8,2.002,3.888,4.781,124.885,1993.048,43.675,5698.945,26.757,13.633,,,1.645,1.692,104.608,1682.326,36.866,4773.626,22.586,11.419,3.727,16.565,461.014,1372.008,30.066,21037.742,-15.526,-0.15,37.139,0.814,18.419,50.326,1.938,0.607,,15.528,0.261,27.709,,88.452,0.372,,0.212,7448.68,916.047,17.986,3.089,20.277,310.722,6.809,925.319,4.172,2.214,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Taiwan,1999,TWN,22057216,5.56406E+11,,0,0,0,,,,0,,3.275,8.792,12571.654,277.296,3347.244,73.831,15.837,0.095,31.492,0.695,43.67,28.935,,169.065,19.279,4.617,42.298,43448.121,1.722,5.306,41.979,5479.575,120.864,37771.801,833.141,71.49,86.935,1.769,1.09,62.735,700.424,15.449,2844.183,0,0,417.981,9.219,9.138,6.546,,-18.556,-3.403,14.936,228.996,5.051,677.14,2.988,1.559,0.325,0.319,125.204,1986.512,43.817,5676.318,25.917,13.065,,,3.095,3.238,107.845,1723.111,38.007,4889.352,22.481,11.253,6.962,32.096,493.11,1431.907,31.584,22355.965,-8.316,-0.068,33.829,0.746,18.682,51.454,2.422,0.759,,24.978,0.484,34.404,,109.826,0.449,,0.253,7664.819,958.345,-14.674,-2.919,17.358,263.401,5.81,786.966,3.436,1.811,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
